-18874368,1.221865
-12582912,1.221865
3538944,0.945830
2359296,0.945830
-98566144,1.635056
-24641536,1.635056
-67764224,1.635056
-2359296,7.246377
-1572864,7.246377
-85983232,1.722846
-21495808,1.722846
-59113472,1.722846
18874368,4.059963
25165824,4.059963
11010048,6.422976
14680064,6.422976
20447232,5.561862
27262976,5.561862
3407872,5.561862
13762560,3.662820
19660800,3.662820
3932160,3.662820
-38535168,0.884956
-55050240,0.884956
-11010048,0.884956
-55967744,1.314459
-63963136,1.314459
6422528,2.290076
7340032,2.290076
9175040,8.243728
10485760,8.243728
24903680,8.243728
8388608,10.096576
-25690112,0.222717
-29360128,0.222717
-69730304,0.222717
-14680064,9.677419
31457280,3.807615
-67108864,1.348748
16777216,1.443696
27262976,6.411698
42598400,2.260232
32768000,2.260232
6553600,8.009630
14745600,8.606970
-94371840,0.065062
-163577856,0.065062
-106954752,0.065062
-4718592,15.114673
-88604672,1.654846
-68157440,1.654846
-13631488,7.439856
-30670848,8.040895
-74973184,2.759848
-17694720,2.040816
-30670848,2.040816
-20054016,2.040816
-12976128,4.746871
-2359296,10.437318
-7864320,17.152103
-13631488,17.152103
-8912896,17.152103
-5767168,19.440720
-1048576,24.253351
-31457280,4.525112
18350080,5.882353
24903680,5.882353
10485760,7.979871
7864320,7.979871
10485760,10.863510
7864320,10.863510
-12451840,1.689708
1310720,4.903418
10485760,4.903418
1966080,4.903418
2621440,8.701854
3932160,8.701854
9175040,8.701854
-46137344,3.429355
-8650752,3.429355
-27262976,0.775194
2359296,4.596273
5505024,4.596273
24772608,0.395257
57802752,0.395257
66060288,0.395257
-16777216,0.871249
-4194304,0.871249
46137344,0.564972
11534336,0.564972
-11010048,0.871249
16777216,10.096576
4194304,10.096576
-58720256,0.222717
-14680064,0.222717
-10092544,9.677419
-11534336,4.921077
-3145728,4.921077
12976128,9.929632
3538944,9.929632
15859712,2.493075
4325376,2.493075
21626880,2.493075
-12976128,2.131603
-64880640,2.131603
17301504,5.589819
3145728,11.229908
-74973184,1.772933
-27262976,0.656716
4194304,4.029991
15335424,5.252669
-56885248,3.119087
40370176,0.914849
57671680,0.914849
11534336,0.914849
17301504,0.914849
80216064,1.389728
106954752,1.389728
13369344,1.389728
106954752,1.389728
20054016,1.389728
-14680064,10.444777
-1835008,10.444777
-14680064,10.444777
-2752512,10.444777
10485760,4.974016
1310720,4.974016
10485760,4.974016
1966080,4.974016
-16777216,2.290076
-2097152,2.290076
-16777216,2.290076
-3145728,2.290076
23068672,0.914849
23068672,0.914849
46137344,0.914849
11534336,0.914849
7340032,0.055772
17432576,0.055772
19267584,0.055772
-27262976,0.775194
-64749568,0.775194
-71565312,0.775194
6291456,4.596273
14942208,4.596273
-14680064,0.884956
-3670016,0.884956
-29884416,7.636801
-33030144,7.636801
29360128,3.552207
20185088,3.552207
5505024,3.552207
31457280,2.090770
19660800,2.090770
-8388608,6.055046
-5767168,6.055046
-1572864,6.055046
-10092544,2.076503
-2752512,2.076503
-8650752,5.360444
-2359296,5.360444
-23855104,9.677419
-15597568,9.677419
-10092544,12.172518
-1835008,17.419355
29491200,3.807615
51118080,3.807615
33423360,3.807615
21626880,6.464864
3932160,12.052677
-62914560,1.348748
-109051904,1.348748
-71303168,1.348748
-46137344,4.073920
-8388608,9.804569
10485760,1.443696
2097152,7.241126
8912896,8.161435
5767168,10.698412
1048576,16.033312
23855104,5.134992
15597568,5.134992
10092544,7.755572
1835008,13.266279
4718592,9.313653
8126464,6.290775
7864320,6.701289
8126464,7.034499
1310720,16.031160
2621440,5.535055
44826624,5.092683
77201408,1.929106
74711040,2.358727
-15728640,11.168944
-31457280,0.065062
-8257536,6.909091
-14221312,3.806061
-13762560,4.227460
-14221312,4.569504
-2293760,13.804714
-4587520,3.030303
26411008,4.598185
26411008,3.457924
26411008,3.841028
26411008,4.972310
10223616,2.290076
15335424,2.290076
20316160,4.838134
20316160,5.215761
-14221312,13.253538
-2293760,21.648357
-4587520,11.854403
-15597568,3.374778
-17825792,3.374778
8257536,7.171636
9437184,7.171636
12845056,4.477612
14680064,4.477612
34865152,4.477612
22020096,1.103753
22020096,1.103753
-4587520,2.140673
-5242880,2.140673
-12451840,2.140673
18874368,5.882353
-54525952,0.775194
12582912,4.596273
132120576,0.395257
-13631488,0.871249
-10485760,0.871249
-2097152,6.702352
-4718592,7.308181
43253760,0.564972
74973184,0.564972
49020928,0.564972
31719424,3.311796
-7864320,0.871249
-13631488,0.871249
-8912896,0.871249
-5767168,3.609612
13631488,10.096576
-13762560,2.076503
-23855104,2.076503
-15597568,2.076503
-10092544,4.781572
-1835008,10.469946
-11796480,5.360444
-20447232,5.360444
-13369344,5.360444
-8650752,7.974796
-1572864,13.472405
-29491200,4.179663
-50790400,0.985652
-49152000,1.419407
-43646976,4.644295
-75169792,1.465772
-72744960,1.897423
-65011712,3.679092
-65011712,2.527846
-65011712,2.914640
-65011712,4.056821
16252928,3.771798
16252928,2.621660
16252928,3.008082
16252928,4.149163
15335424,10.155231
26411008,7.160405
25559040,7.567110
26411008,7.897227
4259840,16.810400
22937600,2.260232
40960000,4.644129
47513600,4.724260
7864320,6.701289
8126464,7.766510
22413312,1.138211
77201408,3.852065
74711040,2.358727
77201408,3.473529
6422528,7.533540
11468800,9.788819
13303808,9.864627
14221312,10.071835
14221312,8.638717
-38535168,0.738552
-68812800,3.159563
-79822848,3.240942
-85327872,3.463376
-85327872,1.924944
5898240,3.686983
20316160,6.330869
19660800,4.876032
20316160,5.962093
20316160,3.686983
15728640,6.605559
92274688,0.914849
23068672,0.914849
106954752,1.389728
26738688,1.389728
-19267584,10.444777
10485760,4.974016
2621440,4.974016
-16777216,2.290076
-4194304,2.290076
31719424,0.914849
8650752,0.914849
9175040,0.055772
11927552,0.055772
-34078720,0.775194
-44302336,0.775194
7864320,4.596273
10223616,4.596273
82575360,0.395257
107347968,0.395257
82575360,0.395257
-11534336,1.985055
-4194304,0.871249
5767168,9.087974
-1048576,9.367999
4194304,10.096576
-33030144,4.213809
0,-50790400,2.927110
-19660800,0.187149
-29491200,0.187149
-12124160,11.707681
-24248320,0.671141
-33947648,0.671141
6291456,1.158301
9437184,1.158301
4718592,1.158301
2621440,8.161435
3670016,8.161435
6553600,10.401401
8257536,5.134992
4128768,5.134992
14221312,7.739130
8126464,5.535055
39321600,5.222044
62259200,2.260232
-78643200,0.562251
-22020096,1.818306
-11468800,3.512739
-3211264,4.731526
-12386304,3.919933
5963776,4.004285
23003136,3.186498
4587520,5.376685
17694720,4.570589
19660800,4.086622
92274688,0.914849
57671680,0.914849
106954752,1.389728
73531392,1.389728
20054016,1.389728
-14680064,10.444777
-9175040,10.444777
10485760,4.974016
6553600,4.974016
-16777216,2.290076
-10485760,2.290076
37486592,0.914849
28835840,0.914849
5767168,6.743387
12976128,7.348949
31719424,2.028165
11534336,0.914849
9175040,0.055772
1835008,5.934844
4128768,6.545658
10092544,1.178741
3670016,0.055772
-34078720,0.775194
-6815744,6.611947
-15335424,7.218363
-37486592,1.890079
-13631488,0.775194
20447232,4.596273
13369344,4.596273
8650752,7.231735
1572864,12.773736
214695936,0.395257
140378112,0.395257
90832896,3.146769
16515072,8.932807
-9437184,4.836399
-16252928,1.664279
-15728640,2.095061
-16252928,2.444721
-2621440,11.885554
-5242880,0.871249
25952256,4.542373
44695552,1.360452
43253760,1.792565
44695552,2.143306
7208960,11.613308
14417920,0.564972
-4718592,4.836399
-8126464,1.664279
-7864320,2.095061
-8126464,2.444721
-1310720,11.885554
-2621440,0.871249
16252928,12.220279
16252928,11.171119
16252928,11.523614
16252928,12.564513
6291456,10.096576
9437184,10.096576
-56885248,1.415274
-56885248,1.806484
-56885248,2.961701
-22020096,0.222717
-33030144,0.222717
-4128768,9.677419
-14221312,12.156863
-13762560,10.792513
-14221312,11.811024
-14221312,9.677419
-11010048,12.414467
-17432576,9.677419
24576000,6.153771
28508160,6.232634
30474240,6.448191
30474240,4.957325
24576000,4.286184
6881280,5.495201
-52428800,3.754876
-60817408,3.835754
-65011712,4.056821
-65011712,2.527846
-52428800,1.839550
-14680064,3.079471
16252928,4.149163
15728640,2.660440
16252928,3.771798
16252928,1.443696
12582912,4.430251
19922944,1.443696
25559040,7.567110
26411008,8.622446
26411008,6.411698
20447232,9.247707
32374784,6.411698
50790400,4.943285
50790400,4.943285
50790400,3.042150
50790400,3.042150
50790400,4.943285
45875200,2.260232
39321600,2.260232
-97517568,2.808374
-97517568,2.808374
-97517568,0.864541
-97517568,0.864541
-97517568,2.808374
-88080384,0.065062
-75497472,0.065062
-13762560,3.432667
-14221312,3.419739
-14221312,4.189303
-14221312,5.692216
-13762560,3.831706
-2752512,5.009276
25559040,2.695512
26411008,2.682486
26411008,3.457924
26411008,4.972310
25559040,3.097596
5111808,4.284156
20316160,6.330869
20316160,4.457487
20316160,4.457487
20316160,6.330869
18350080,3.686983
15728640,3.686983
86507520,0.914849
149946368,0.914849
98041856,0.914849
86900736,1.389728
66846720,1.389728
13369344,7.190332
30081024,7.792992
-11927552,10.444777
-9175040,10.444777
-1835008,15.712732
-4128768,16.260052
-10092544,11.451016
9830400,4.974016
17039360,4.974016
11141120,4.974016
7208960,7.599044
1310720,13.119100
-15728640,2.290076
-27262976,2.290076
-17825792,2.290076
-11534336,4.989245
-2097152,10.665213
25952256,4.878254
44695552,1.707530
43253760,2.138122
8257536,4.053542
14221312,0.855326
13762560,1.289652
14221312,1.642189
-52822016,3.119087
-52822016,1.961148
-52822016,2.350191
-52822016,3.499012
12189696,6.849905
12189696,5.736557
12189696,6.110618
12189696,7.215199
74317824,4.379447
127991808,1.192095
123863040,1.624945
127991808,1.976285
20643840,11.462451
-7340032,0.871249
-13107200,3.289023
-15204352,3.370293
-16252928,3.592430
20185088,0.564972
36044800,2.990216
41811968,3.071737
44695552,3.294561
44695552,1.753438
-2359296,0.871249
-8126464,3.592430
-7864320,2.095061
-8126464,3.212873
-8126464,0.871249
4718592,10.096576
16252928,12.564513
15728640,11.206495
16252928,12.220279
16252928,10.096576
-25690112,0.222717
-45875200,2.656310
-53215232,2.738111
-56885248,2.961701
-56885248,1.415274
-45875200,0.719122
-12386304,10.506066
-13762560,10.052202
-14221312,10.040161
-14221312,10.756972
30474240,6.448191
30474240,6.448191
30474240,4.577154
30474240,4.577154
-65011712,4.056821
-65011712,4.056821
-65011712,2.137958
-65011712,2.137958
14155776,2.347882
15728640,1.852643
16252928,1.839504
16252928,2.621660
16252928,4.149163
23003136,7.270307
25559040,6.800032
26411008,6.787555
26411008,7.530284
26411008,8.980789
25559040,7.185156
8388608,5.535055
